,TIME,NZ,NY
0,HH:MM:SS.FFF,G's,G's
63144, 01:09:58.563,,
63145, 01:09:58.625,1.00391,-0.00781
63146, 01:09:58.688,,
63147, 01:09:58.750,1.00195,-0.00781
63148, 01:09:58.813,,
63149, 01:09:58.875,1.01172,-0.0127
63150, 01:09:58.938,,
63151, 01:09:59.000,1.00195,-0.0127
63152, 01:09:59.063,,
63153, 01:09:59.125,1.01758,0.00879
63154, 01:09:59.188,,
63155, 01:09:59.250,1.02344,-0.0293
63156, 01:09:59.313,,
63157, 01:09:59.375,1.01953,-0.00488
63158, 01:09:59.438,,
63159, 01:09:59.500,0.99609,-0.00488
63160, 01:09:59.563,,
63161, 01:09:59.625,1.00781,0.00391
63162, 01:09:59.688,,
63163, 01:09:59.750,0.98047,0.00098
63164, 01:09:59.813,,
63165, 01:09:59.875,1.00977,-0.01758
63166, 01:09:59.938,,
63167, 01:10:00.000,1.01367,-0.00684
63168, 01:10:00.063,,
63169, 01:10:00.125,1.00195,0.02441
63170, 01:10:00.188,,
63171, 01:10:00.250,0.98828,-0.00684
63172, 01:10:00.313,,
63173, 01:10:00.375,1.0332,-0.00195
63174, 01:10:00.438,,
63175, 01:10:00.500,1.0332,-0.01758
63176, 01:10:00.563,,
63177, 01:10:00.625,1.01953,-0.00195
63178, 01:10:00.688,,
63179, 01:10:00.750,1.02734,-0.01172
63180, 01:10:00.813,,
63181, 01:10:00.875,1.00977,-0.02832
63182, 01:10:00.938,,
63183, 01:10:01.000,1.00195,0.01074
63184, 01:10:01.063,,
63185, 01:10:01.125,1.01563,-0.00488
63186, 01:10:01.188,,
63187, 01:10:01.250,1.01953,-0.01855
63188, 01:10:01.313,,
63189, 01:10:01.375,1.00977,0.00098
63190, 01:10:01.438,,
63191, 01:10:01.500,1.01563,-0.00195
63192, 01:10:01.563,,
63193, 01:10:01.625,1.01563,0.00098
63194, 01:10:01.688,,
63195, 01:10:01.750,0.99414,0.00098
63196, 01:10:01.813,,
63197, 01:10:01.875,0.98828,-0.00488
63198, 01:10:01.938,,
63199, 01:10:02.000,0.99219,0.00293
63200, 01:10:02.063,,
63201, 01:10:02.125,1.00391,-0.01855
63202, 01:10:02.188,,
63203, 01:10:02.250,0.99414,0.00879
63204, 01:10:02.313,,
63205, 01:10:02.375,0.97852,0.00098
63206, 01:10:02.438,,
63207, 01:10:02.500,0.99805,-0.01172
63208, 01:10:02.563,,
63209, 01:10:02.625,1.01953,-0.00781
63210, 01:10:02.688,,
63211, 01:10:02.750,1.00977,-0.0127
63212, 01:10:02.813,,
63213, 01:10:02.875,1.0293,0.01172
63214, 01:10:02.938,,
63215, 01:10:03.000,1.01367,0.01172
63216, 01:10:03.063,,
63217, 01:10:03.125,1.03125,0.00684
63218, 01:10:03.188,,
63219, 01:10:03.250,1.01563,-0.02344
63220, 01:10:03.313,,
63221, 01:10:03.375,1.00195,-0.00684
63222, 01:10:03.438,,
63223, 01:10:03.500,1.01172,-0.0127
63224, 01:10:03.563,,
63225, 01:10:03.625,1.00195,-0.00684
63226, 01:10:03.688,,
63227, 01:10:03.750,1,-0.00391
63228, 01:10:03.813,,
63229, 01:10:03.875,1.00586,-0.00684
63230, 01:10:03.938,,
63231, 01:10:04.000,0.99609,-0.00684
63232, 01:10:04.063,,
63233, 01:10:04.125,0.96289,-0.01465
63234, 01:10:04.188,,
63235, 01:10:04.250,0.94141,-0.01172
63236, 01:10:04.313,,
63237, 01:10:04.375,0.95898,-0.02246
63238, 01:10:04.438,,
63239, 01:10:04.500,1.00195,-0.00684
63240, 01:10:04.563,,
63241, 01:10:04.625,1.01172,0.00098
63242, 01:10:04.688,,
63243, 01:10:04.750,1.01367,-0.0127
63244, 01:10:04.813,,
63245, 01:10:04.875,1,-0.0127
63246, 01:10:04.938,,
63247, 01:10:05.000,0.99609,-0.00488
63248, 01:10:05.063,,
63249, 01:10:05.125,0.99805,0
63250, 01:10:05.188,,
63251, 01:10:05.250,0.99219,-0.01172
63252, 01:10:05.313,,
63253, 01:10:05.375,0.99414,0.00293
63254, 01:10:05.438,,
63255, 01:10:05.500,0.99219,-0.00195
63256, 01:10:05.563,,
63257, 01:10:05.625,1.00781,0.00098
63258, 01:10:05.688,,
63259, 01:10:05.750,1.03516,-0.00488
63260, 01:10:05.813,,
63261, 01:10:05.875,1.03516,-0.00195
63262, 01:10:05.938,,
63263, 01:10:06.000,1.02344,-0.00488
63264, 01:10:06.063,,
63265, 01:10:06.125,1.02539,0.00098
63266, 01:10:06.188,,
63267, 01:10:06.250,1.07031,-0.00781
63268, 01:10:06.313,,
63269, 01:10:06.375,1.08594,-0.01758
63270, 01:10:06.438,,
63271, 01:10:06.500,1.09766,0.00098
63272, 01:10:06.563,,
63273, 01:10:06.625,1.08984,-0.00684
63274, 01:10:06.688,,
63275, 01:10:06.750,1.08984,-0.01172
63276, 01:10:06.813,,
63277, 01:10:06.875,1.07031,-0.01855
63278, 01:10:06.938,,
63279, 01:10:07.000,1.08398,-0.02539
63280, 01:10:07.063,,
63281, 01:10:07.125,1.03516,-0.01465
63282, 01:10:07.188,,
63283, 01:10:07.250,1.02148,-0.0127
63284, 01:10:07.313,,
63285, 01:10:07.375,1.03711,0.00098
63286, 01:10:07.438,,
63287, 01:10:07.500,1.02734,-0.01758
63288, 01:10:07.563,,
63289, 01:10:07.625,1.02344,0.01465
63290, 01:10:07.688,,
63291, 01:10:07.750,1.03516,0.01074
63292, 01:10:07.813,,
63293, 01:10:07.875,1.02344,-0.01758
63294, 01:10:07.938,,
63295, 01:10:08.000,1.01172,0.00879
63296, 01:10:08.063,,
63297, 01:10:08.125,1.04688,-0.01758
63298, 01:10:08.188,,
63299, 01:10:08.250,1.03125,-0.00391
63300, 01:10:08.313,,
63301, 01:10:08.375,1.07031,0.00098
63302, 01:10:08.438,,
63303, 01:10:08.500,1.07031,-0.00391
63304, 01:10:08.563,,
63305, 01:10:08.625,1.03711,-0.00684
63306, 01:10:08.688,,
63307, 01:10:08.750,1.04492,-0.00488
63308, 01:10:08.813,,
63309, 01:10:08.875,1.03516,0.00098
63310, 01:10:08.938,,
63311, 01:10:09.000,1.04102,0.00879
63312, 01:10:09.063,,
63313, 01:10:09.125,1.03711,-0.00391
63314, 01:10:09.188,,
63315, 01:10:09.250,1.03906,-0.00684
63316, 01:10:09.313,,
63317, 01:10:09.375,1.05078,-0.00977
63318, 01:10:09.438,,
63319, 01:10:09.500,1.04102,-0.00488
63320, 01:10:09.563,,
63321, 01:10:09.625,1.02734,-0.01465
63322, 01:10:09.688,,
63323, 01:10:09.750,1.00195,-0.0127
63324, 01:10:09.813,,
63325, 01:10:09.875,1.00977,-0.0127
63326, 01:10:09.938,,
63327, 01:10:10.000,1.04297,0.00098
63328, 01:10:10.063,,
63329, 01:10:10.125,1.01758,0.00391
63330, 01:10:10.188,,
63331, 01:10:10.250,1.04297,-0.01172
63332, 01:10:10.313,,
63333, 01:10:10.375,1.10938,-0.00977
63334, 01:10:10.438,,
63335, 01:10:10.500,1.08984,-0.00391
63336, 01:10:10.563,,
63337, 01:10:10.625,1.05273,-0.0127
63338, 01:10:10.688,,
63339, 01:10:10.750,1.09961,-0.00488
63340, 01:10:10.813,,
63341, 01:10:10.875,1.04102,-0.00977
63342, 01:10:10.938,,
63343, 01:10:11.000,1.02148,0.01172
63344, 01:10:11.063,,
63345, 01:10:11.125,1.04102,0
63346, 01:10:11.188,,
63347, 01:10:11.250,1.04297,-0.0127
63348, 01:10:11.313,,
63349, 01:10:11.375,0.99023,-0.00977
63350, 01:10:11.438,,
63351, 01:10:11.500,1.00977,0.00391
63352, 01:10:11.563,,
63353, 01:10:11.625,1.00781,0
63354, 01:10:11.688,,
63355, 01:10:11.750,1.00977,-0.00684
63356, 01:10:11.813,,
63357, 01:10:11.875,1.04102,-0.00391
63358, 01:10:11.938,,
63359, 01:10:12.000,1.0625,0.00586
63360, 01:10:12.063,,
63361, 01:10:12.125,1.05859,0.00098
63362, 01:10:12.188,,
63363, 01:10:12.250,1.04102,-0.01172
63364, 01:10:12.313,,
63365, 01:10:12.375,1.05469,-0.0127
63366, 01:10:12.438,,
63367, 01:10:12.500,1.05859,-0.00684
63368, 01:10:12.563,,
63369, 01:10:12.625,1.04492,-0.00684
63370, 01:10:12.688,,
63371, 01:10:12.750,1.01172,-0.0127
63372, 01:10:12.813,,
63373, 01:10:12.875,1.02539,-0.00195
63374, 01:10:12.938,,
63375, 01:10:13.000,1.04883,-0.00195
63376, 01:10:13.063,,
63377, 01:10:13.125,1.04688,-0.02832
63378, 01:10:13.188,,
63379, 01:10:13.250,1.07031,-0.01563
63380, 01:10:13.313,,
63381, 01:10:13.375,1.08398,-0.01465
63382, 01:10:13.438,,
63383, 01:10:13.500,1.0625,-0.01465
63384, 01:10:13.563,,
63385, 01:10:13.625,1.06445,0.00098
63386, 01:10:13.688,,
63387, 01:10:13.750,1.0332,-0.00977
63388, 01:10:13.813,,
63389, 01:10:13.875,1.04297,0.00879
63390, 01:10:13.938,,
63391, 01:10:14.000,1.07617,0.00391
63392, 01:10:14.063,,
63393, 01:10:14.125,1.0332,0
63394, 01:10:14.188,,
63395, 01:10:14.250,1.01953,0.00684
63396, 01:10:14.313,,
63397, 01:10:14.375,1.02734,-0.00488
63398, 01:10:14.438,,
63399, 01:10:14.500,1.08008,-0.00488
63400, 01:10:14.563,,
63401, 01:10:14.625,1.08008,-0.00195
63402, 01:10:14.688,,
63403, 01:10:14.750,1.08203,-0.00977
63404, 01:10:14.813,,
63405, 01:10:14.875,1.05859,-0.00977
63406, 01:10:14.938,,
63407, 01:10:15.000,1.03906,-0.03418
63408, 01:10:15.063,,
63409, 01:10:15.125,1.0332,-0.02051
63410, 01:10:15.188,,
63411, 01:10:15.250,1.01563,-0.00781
63412, 01:10:15.313,,
63413, 01:10:15.375,1.04297,-0.00684
63414, 01:10:15.438,,
63415, 01:10:15.500,1.03125,0.01172
63416, 01:10:15.563,,
63417, 01:10:15.625,1.04492,-0.0332
63418, 01:10:15.688,,
63419, 01:10:15.750,1.03516,-0.01172
63420, 01:10:15.813,,
63421, 01:10:15.875,1.02344,-0.01758
63422, 01:10:15.938,,
63423, 01:10:16.000,1.0293,-0.00195
63424, 01:10:16.063,,
63425, 01:10:16.125,1.01367,0.00391
63426, 01:10:16.188,,
63427, 01:10:16.250,0.98242,-0.00781
63428, 01:10:16.313,,
63429, 01:10:16.375,0.97266,-0.01855
63430, 01:10:16.438,,
63431, 01:10:16.500,1.00391,-0.0127
63432, 01:10:16.563,,
63433, 01:10:16.625,0.98438,-0.01855
63434, 01:10:16.688,,
63435, 01:10:16.750,0.99023,0.00879
63436, 01:10:16.813,,
63437, 01:10:16.875,1.00977,-0.01465
63438, 01:10:16.938,,
63439, 01:10:17.000,1.00195,0.00098
63440, 01:10:17.063,,
63441, 01:10:17.125,0.99414,0.00684
63442, 01:10:17.188,,
63443, 01:10:17.250,0.99609,-0.00391
63444, 01:10:17.313,,
63445, 01:10:17.375,1.00977,0.00391
63446, 01:10:17.438,,
63447, 01:10:17.500,1.00781,-0.00977
63448, 01:10:17.563,,
63449, 01:10:17.625,1.01367,0
63450, 01:10:17.688,,
63451, 01:10:17.750,1.00977,-0.01172
63452, 01:10:17.813,,
63453, 01:10:17.875,0.97266,0
63454, 01:10:17.938,,
63455, 01:10:18.000,0.99414,0.01367
63456, 01:10:18.063,,
63457, 01:10:18.125,0.96094,0.00684
63458, 01:10:18.188,,
63459, 01:10:18.250,0.95703,0.00293
63460, 01:10:18.313,,
63461, 01:10:18.375,0.98047,-0.01855
63462, 01:10:18.438,,
63463, 01:10:18.500,0.96094,-0.00195
63464, 01:10:18.563,,
63465, 01:10:18.625,0.95117,-0.01758
63466, 01:10:18.688,,
63467, 01:10:18.750,0.94727,-0.00977
63468, 01:10:18.813,,
63469, 01:10:18.875,0.99219,0
63470, 01:10:18.938,,
63471, 01:10:19.000,0.99805,-0.00781
63472, 01:10:19.063,,
63473, 01:10:19.125,1.00586,-0.0127
63474, 01:10:19.188,,
63475, 01:10:19.250,1,-0.00684
63476, 01:10:19.313,,
63477, 01:10:19.375,0.99414,-0.01855
63478, 01:10:19.438,,
63479, 01:10:19.500,1,-0.00195
63480, 01:10:19.563,,
63481, 01:10:19.625,0.98828,-0.00781
63482, 01:10:19.688,,
63483, 01:10:19.750,0.96875,0.01465
63484, 01:10:19.813,,
63485, 01:10:19.875,0.9707,-0.00781
63486, 01:10:19.938,,
63487, 01:10:20.000,0.98047,-0.00391
63488, 01:10:20.063,,
63489, 01:10:20.125,1,0.00098
63490, 01:10:20.188,,
63491, 01:10:20.250,0.99219,-0.00781
63492, 01:10:20.313,,
63493, 01:10:20.375,0.98242,0.00586
63494, 01:10:20.438,,
63495, 01:10:20.500,1.01953,0
63496, 01:10:20.563,,
63497, 01:10:20.625,1.01367,-0.00684
63498, 01:10:20.688,,
63499, 01:10:20.750,1.01367,-0.02539
63500, 01:10:20.813,,
63501, 01:10:20.875,1.00977,-0.0127
63502, 01:10:20.938,,
63503, 01:10:21.000,1.00781,-0.00684
63504, 01:10:21.063,,
63505, 01:10:21.125,1.00977,0.00098
63506, 01:10:21.188,,
63507, 01:10:21.250,1.00977,-0.00684
63508, 01:10:21.313,,
63509, 01:10:21.375,1.00977,0.00586
63510, 01:10:21.438,,
63511, 01:10:21.500,1.00391,0.00293
63512, 01:10:21.563,,
63513, 01:10:21.625,1.01758,-0.00488
63514, 01:10:21.688,,
63515, 01:10:21.750,0.99805,-0.00684
63516, 01:10:21.813,,
63517, 01:10:21.875,0.99805,-0.00488
63518, 01:10:21.938,,
63519, 01:10:22.000,0.98242,-0.01172
63520, 01:10:22.063,,
63521, 01:10:22.125,1.03711,-0.02246
63522, 01:10:22.188,,
63523, 01:10:22.250,1,-0.01172
63524, 01:10:22.313,,
63525, 01:10:22.375,0.97852,-0.04492
63526, 01:10:22.438,,
63527, 01:10:22.500,0.96094,0.00684
63528, 01:10:22.563,,
63529, 01:10:22.625,0.99414,-0.03418
63530, 01:10:22.688,,
63531, 01:10:22.750,1,0
63532, 01:10:22.813,,
63533, 01:10:22.875,1.0332,-0.00488
63534, 01:10:22.938,,
63535, 01:10:23.000,1.03711,-0.01855
63536, 01:10:23.063,,
63537, 01:10:23.125,1.04492,0.0166
63538, 01:10:23.188,,
63539, 01:10:23.250,1.03711,-0.0127
63540, 01:10:23.313,,
63541, 01:10:23.375,1.01172,-0.00977
63542, 01:10:23.438,,
63543, 01:10:23.500,1.02539,-0.00977
63544, 01:10:23.563,,
63545, 01:10:23.625,1.04102,-0.01758
63546, 01:10:23.688,,
63547, 01:10:23.750,1.02148,-0.01172
63548, 01:10:23.813,,
63549, 01:10:23.875,1.01953,-0.00977
63550, 01:10:23.938,,
63551, 01:10:24.000,1.00195,0.00293
63552, 01:10:24.063,,
63553, 01:10:24.125,0.98828,-0.02832
63554, 01:10:24.188,,
63555, 01:10:24.250,0.97852,0.00391
63556, 01:10:24.313,,
63557, 01:10:24.375,1.01758,-0.00488
63558, 01:10:24.438,,
63559, 01:10:24.500,0.99414,0.00684
63560, 01:10:24.563,,
63561, 01:10:24.625,1.01758,-0.01563
63562, 01:10:24.688,,
63563, 01:10:24.750,1.03711,-0.02051
63564, 01:10:24.813,,
63565, 01:10:24.875,1.02344,-0.00488
63566, 01:10:24.938,,
63567, 01:10:25.000,1.02344,-0.00195
63568, 01:10:25.063,,
63569, 01:10:25.125,1.02539,-0.00684
63570, 01:10:25.188,,
63571, 01:10:25.250,1.02148,-0.00195
63572, 01:10:25.313,,
63573, 01:10:25.375,1.04492,-0.01758
63574, 01:10:25.438,,
63575, 01:10:25.500,1.02148,0.01367
63576, 01:10:25.563,,
63577, 01:10:25.625,1.02148,0.01074
63578, 01:10:25.688,,
63579, 01:10:25.750,1.0293,0.01172
63580, 01:10:25.813,,
63581, 01:10:25.875,1.02148,-0.02051
63582, 01:10:25.938,,
63583, 01:10:26.000,0.99414,-0.00781
63584, 01:10:26.063,,
63585, 01:10:26.125,1.03516,-0.00391
63586, 01:10:26.188,,
63587, 01:10:26.250,1.00195,-0.00977
63588, 01:10:26.313,,
63589, 01:10:26.375,0.99023,-0.02344
63590, 01:10:26.438,,
63591, 01:10:26.500,1.02344,-0.03613
63592, 01:10:26.563,,
63593, 01:10:26.625,0.97852,0.01758
63594, 01:10:26.688,,
63595, 01:10:26.750,0.99023,-0.00391
63596, 01:10:26.813,,
63597, 01:10:26.875,1.05273,0.00293
63598, 01:10:26.938,,
63599, 01:10:27.000,0.98633,-0.02832
63600, 01:10:27.063,,
63601, 01:10:27.125,1.01953,-0.02344
63602, 01:10:27.188,,
63603, 01:10:27.250,1.0332,-0.02637
63604, 01:10:27.313,,
63605, 01:10:27.375,1.00195,0.00098
63606, 01:10:27.438,,
63607, 01:10:27.500,0.99609,-0.01855
63608, 01:10:27.563,,
63609, 01:10:27.625,0.97656,0.00293
63610, 01:10:27.688,,
63611, 01:10:27.750,0.99023,-0.00391
63612, 01:10:27.813,,
63613, 01:10:27.875,0.98047,0.00098
63614, 01:10:27.938,,
63615, 01:10:28.000,1,0.01465
63616, 01:10:28.063,,
63617, 01:10:28.125,1.01563,-0.00391
63618, 01:10:28.188,,
63619, 01:10:28.250,0.99414,0.00098
63620, 01:10:28.313,,
63621, 01:10:28.375,0.97656,-0.02051
63622, 01:10:28.438,,
63623, 01:10:28.500,1.01758,-0.00391
63624, 01:10:28.563,,
63625, 01:10:28.625,1.04688,0.01172
63626, 01:10:28.688,,
63627, 01:10:28.750,1.02539,0.00098
63628, 01:10:28.813,,
63629, 01:10:28.875,1.06055,0.00098
63630, 01:10:28.938,,
63631, 01:10:29.000,1.02734,0
63632, 01:10:29.063,,
63633, 01:10:29.125,1.02344,0.00684
63634, 01:10:29.188,,
63635, 01:10:29.250,1.02734,0.01074
63636, 01:10:29.313,,
63637, 01:10:29.375,1.00195,0.01074
63638, 01:10:29.438,,
63639, 01:10:29.500,0.99023,0.00293
63640, 01:10:29.563,,
63641, 01:10:29.625,0.94727,-0.00977
63642, 01:10:29.688,,
63643, 01:10:29.750,0.95898,-0.00195
63644, 01:10:29.813,,
63645, 01:10:29.875,0.99805,-0.00391
63646, 01:10:29.938,,
63647, 01:10:30.000,0.99219,0.01465
63648, 01:10:30.063,,
63649, 01:10:30.125,1.01563,-0.00781
63650, 01:10:30.188,,
63651, 01:10:30.250,1.02148,0.00586
63652, 01:10:30.313,,
63653, 01:10:30.375,1,0.00098
63654, 01:10:30.438,,
63655, 01:10:30.500,0.99023,-0.00391
63656, 01:10:30.563,,
63657, 01:10:30.625,1,-0.00781
63658, 01:10:30.688,,
63659, 01:10:30.750,0.99023,-0.02246
63660, 01:10:30.813,,
63661, 01:10:30.875,0.96094,-0.00195
63662, 01:10:30.938,,
63663, 01:10:31.000,0.97266,0
63664, 01:10:31.063,,
63665, 01:10:31.125,0.96875,-0.00684
63666, 01:10:31.188,,
63667, 01:10:31.250,0.96094,-0.00195
63668, 01:10:31.313,,
63669, 01:10:31.375,0.96094,-0.00195
63670, 01:10:31.438,,
63671, 01:10:31.500,1.00195,0.00293
63672, 01:10:31.563,,
63673, 01:10:31.625,1.01172,0.00098
63674, 01:10:31.688,,
63675, 01:10:31.750,1.04297,0.01172
63676, 01:10:31.813,,
63677, 01:10:31.875,1.04883,-0.02246
63678, 01:10:31.938,,
63679, 01:10:32.000,1.01758,-0.02246
63680, 01:10:32.063,,
63681, 01:10:32.125,1.00391,-0.0127
63682, 01:10:32.188,,
63683, 01:10:32.250,1.00781,-0.00781
63684, 01:10:32.313,,
63685, 01:10:32.375,0.99023,-0.00781
63686, 01:10:32.438,,
63687, 01:10:32.500,0.96875,-0.00781
63688, 01:10:32.563,,
63689, 01:10:32.625,0.97461,-0.00684
63690, 01:10:32.688,,
63691, 01:10:32.750,1,-0.01855
63692, 01:10:32.813,,
63693, 01:10:32.875,0.97266,0.00879
63694, 01:10:32.938,,
63695, 01:10:33.000,0.98242,-0.02051
63696, 01:10:33.063,,
63697, 01:10:33.125,0.96289,-0.00195
63698, 01:10:33.188,,
63699, 01:10:33.250,0.99023,-0.01855
63700, 01:10:33.313,,
63701, 01:10:33.375,1.0625,0.00879
63702, 01:10:33.438,,
63703, 01:10:33.500,1.04102,-0.01172
63704, 01:10:33.563,,
63705, 01:10:33.625,1.04297,-0.01563
63706, 01:10:33.688,,
63707, 01:10:33.750,1.07227,0
63708, 01:10:33.813,,
63709, 01:10:33.875,1.07813,-0.01172
63710, 01:10:33.938,,
63711, 01:10:34.000,1.06641,0.00879
63712, 01:10:34.063,,
63713, 01:10:34.125,1.07617,0.00293
63714, 01:10:34.188,,
63715, 01:10:34.250,1.05273,-0.00195
63716, 01:10:34.313,,
63717, 01:10:34.375,1.05859,-0.00391
63718, 01:10:34.438,,
63719, 01:10:34.500,1.08984,-0.00391
63720, 01:10:34.563,,
63721, 01:10:34.625,1.07031,-0.00781
63722, 01:10:34.688,,
63723, 01:10:34.750,1.06055,-0.01172
63724, 01:10:34.813,,
63725, 01:10:34.875,1.0625,0.00098
63726, 01:10:34.938,,
63727, 01:10:35.000,1.02539,0
63728, 01:10:35.063,,
63729, 01:10:35.125,1.02734,-0.00391
63730, 01:10:35.188,,
63731, 01:10:35.250,1.02539,-0.00781
63732, 01:10:35.313,,
63733, 01:10:35.375,1.02734,0.00098
63734, 01:10:35.438,,
63735, 01:10:35.500,1.00977,-0.00391
63736, 01:10:35.563,,
63737, 01:10:35.625,1.03516,-0.01465
63738, 01:10:35.688,,
63739, 01:10:35.750,0.99609,-0.02051
63740, 01:10:35.813,,
63741, 01:10:35.875,0.99219,-0.00781
63742, 01:10:35.938,,
63743, 01:10:36.000,1.01367,0.00098
63744, 01:10:36.063,,
63745, 01:10:36.125,0.98242,-0.00781
63746, 01:10:36.188,,
63747, 01:10:36.250,0.99609,-0.02344
63748, 01:10:36.313,,
63749, 01:10:36.375,1.00586,0.00586
63750, 01:10:36.438,,
63751, 01:10:36.500,0.99414,-0.02051
63752, 01:10:36.563,,
63753, 01:10:36.625,1.01953,0.00879
63754, 01:10:36.688,,
63755, 01:10:36.750,0.99805,-0.01465
63756, 01:10:36.813,,
63757, 01:10:36.875,0.97852,0.01465
63758, 01:10:36.938,,
63759, 01:10:37.000,1,0.00586
63760, 01:10:37.063,,
63761, 01:10:37.125,0.99609,-0.00684
63762, 01:10:37.188,,
63763, 01:10:37.250,1.06641,0.00391
63764, 01:10:37.313,,
63765, 01:10:37.375,1.05664,-0.00488
63766, 01:10:37.438,,
63767, 01:10:37.500,1.0293,-0.00781
63768, 01:10:37.563,,
63769, 01:10:37.625,1.02344,-0.00391
63770, 01:10:37.688,,
63771, 01:10:37.750,0.99023,-0.0127
63772, 01:10:37.813,,
63773, 01:10:37.875,0.99805,-0.00488
63774, 01:10:37.938,,
63775, 01:10:38.000,0.98047,-0.00977
63776, 01:10:38.063,,
63777, 01:10:38.125,0.98047,-0.00195
63778, 01:10:38.188,,
63779, 01:10:38.250,0.96484,0.01367
63780, 01:10:38.313,,
63781, 01:10:38.375,0.99609,-0.00195
63782, 01:10:38.438,,
63783, 01:10:38.500,0.99805,-0.01172
63784, 01:10:38.563,,
63785, 01:10:38.625,0.99219,-0.00781
63786, 01:10:38.688,,
63787, 01:10:38.750,1.00781,-0.00977
63788, 01:10:38.813,,
63789, 01:10:38.875,1.00586,0.00391
63790, 01:10:38.938,,
63791, 01:10:39.000,1.0332,-0.01758
63792, 01:10:39.063,,
63793, 01:10:39.125,1.02148,-0.00488
63794, 01:10:39.188,,
63795, 01:10:39.250,1.04102,-0.00781
63796, 01:10:39.313,,
63797, 01:10:39.375,1.00391,-0.00488
63798, 01:10:39.438,,
63799, 01:10:39.500,0.98047,-0.02539
63800, 01:10:39.563,,
63801, 01:10:39.625,1.00586,-0.01563
63802, 01:10:39.688,,
63803, 01:10:39.750,1.00195,-0.00488
63804, 01:10:39.813,,
63805, 01:10:39.875,0.98242,0.00293
63806, 01:10:39.938,,
63807, 01:10:40.000,1.00586,-0.00391
63808, 01:10:40.063,,
63809, 01:10:40.125,0.97852,-0.00684
63810, 01:10:40.188,,
63811, 01:10:40.250,0.99023,0.00684
63812, 01:10:40.313,,
63813, 01:10:40.375,1,0.01074
63814, 01:10:40.438,,
63815, 01:10:40.500,1.01367,-0.01172
63816, 01:10:40.563,,
63817, 01:10:40.625,1.01953,-0.00195
63818, 01:10:40.688,,
63819, 01:10:40.750,1.05273,-0.01465
63820, 01:10:40.813,,
63821, 01:10:40.875,1.01172,0
63822, 01:10:40.938,,
63823, 01:10:41.000,1.0293,0.00293
63824, 01:10:41.063,,
63825, 01:10:41.125,1.04102,0.00684
63826, 01:10:41.188,,
63827, 01:10:41.250,1.00195,-0.00684
63828, 01:10:41.313,,
63829, 01:10:41.375,0.99023,-0.00684
63830, 01:10:41.438,,
63831, 01:10:41.500,1.01172,-0.0127
63832, 01:10:41.563,,
63833, 01:10:41.625,0.99023,0.01074
63834, 01:10:41.688,,
63835, 01:10:41.750,0.97461,0
63836, 01:10:41.813,,
63837, 01:10:41.875,0.98438,0.00391
63838, 01:10:41.938,,
63839, 01:10:42.000,0.9707,-0.00684
63840, 01:10:42.063,,
63841, 01:10:42.125,0.97656,-0.00488
63842, 01:10:42.188,,
63843, 01:10:42.250,0.99805,-0.00488
63844, 01:10:42.313,,
63845, 01:10:42.375,0.98828,-0.00488
63846, 01:10:42.438,,
63847, 01:10:42.500,0.98633,0.00293
63848, 01:10:42.563,,
63849, 01:10:42.625,0.98828,0.00293
63850, 01:10:42.688,,
63851, 01:10:42.750,0.98047,0.00098
63852, 01:10:42.813,,
63853, 01:10:42.875,0.96875,0.00879
63854, 01:10:42.938,,
63855, 01:10:43.000,0.97461,-0.0127
63856, 01:10:43.063,,
63857, 01:10:43.125,0.97852,-0.00684
63858, 01:10:43.188,,
63859, 01:10:43.250,0.98047,0.00391
63860, 01:10:43.313,,
63861, 01:10:43.375,0.98047,-0.00781
63862, 01:10:43.438,,
63863, 01:10:43.500,0.97461,-0.00391
63864, 01:10:43.563,,
63865, 01:10:43.625,0.98438,-0.02051
63866, 01:10:43.688,,
63867, 01:10:43.750,0.99023,-0.00684
63868, 01:10:43.813,,
63869, 01:10:43.875,0.99219,-0.00391
63870, 01:10:43.938,,
63871, 01:10:44.000,1.01172,0.00098
63872, 01:10:44.063,,
63873, 01:10:44.125,1.02734,-0.00195
63874, 01:10:44.188,,
63875, 01:10:44.250,1.04883,-0.00488
63876, 01:10:44.313,,
63877, 01:10:44.375,1.0293,0
63878, 01:10:44.438,,
63879, 01:10:44.500,1.02539,0.00391
63880, 01:10:44.563,,
63881, 01:10:44.625,1.0293,-0.00195
63882, 01:10:44.688,,
63883, 01:10:44.750,1.03711,-0.00488
63884, 01:10:44.813,,
63885, 01:10:44.875,1.02344,-0.0332
63886, 01:10:44.938,,
63887, 01:10:45.000,1.0332,0.01172
63888, 01:10:45.063,,
63889, 01:10:45.125,1.04297,-0.00781
63890, 01:10:45.188,,
63891, 01:10:45.250,1.00586,-0.00488
63892, 01:10:45.313,,
63893, 01:10:45.375,1.0293,0.00586
63894, 01:10:45.438,,
63895, 01:10:45.500,1.03906,0.00586
63896, 01:10:45.563,,
63897, 01:10:45.625,1.02344,-0.00488
63898, 01:10:45.688,,
63899, 01:10:45.750,1.04688,-0.01172
63900, 01:10:45.813,,
63901, 01:10:45.875,1.05273,-0.00781
63902, 01:10:45.938,,
63903, 01:10:46.000,1.05469,-0.00195
63904, 01:10:46.063,,
63905, 01:10:46.125,1.04297,-0.00195
63906, 01:10:46.188,,
63907, 01:10:46.250,1.04102,-0.00977
63908, 01:10:46.313,,
63909, 01:10:46.375,1.00781,-0.01855
